                     DATE/TIME                   MESSAGE/VARIABLE                               DATA
  17-03-2024 17:37:40:802:113                           Magnitude                               0.00
  17-03-2024 17:37:40:802:143                               Angle                               0.00
  17-03-2024 17:37:40:802:174                           Magnitude                               0.00
  17-03-2024 17:37:40:802:204                               Angle                               0.00
  17-03-2024 17:37:40:802:256                           Magnitude                               0.00
  17-03-2024 17:37:40:802:309                               Angle                               0.00
  17-03-2024 17:37:40:802:340                           Magnitude                               0.00
  17-03-2024 17:37:40:802:370                               Angle                               0.00
  17-03-2024 17:37:40:802:399                           Magnitude                               0.00
  17-03-2024 17:37:40:802:429                               Angle                               0.00
  17-03-2024 17:37:40:802:458                           Magnitude                               0.00
  17-03-2024 17:37:40:802:487                               Angle                               0.00
  17-03-2024 17:37:40:802:516                           Magnitude                               0.00
  17-03-2024 17:37:40:802:546                               Angle                               0.00
  17-03-2024 17:37:40:802:576                           Magnitude                               0.00
  17-03-2024 17:37:40:802:605                               Angle                               0.00
  17-03-2024 17:37:40:802:635                           Magnitude                               0.00
  17-03-2024 17:37:40:802:664                               Angle                               0.00
  17-03-2024 17:37:40:802:694                           Magnitude                               0.00
  17-03-2024 17:37:40:802:723                               Angle                               0.00
  17-03-2024 17:37:40:802:752                           Magnitude                               0.00
  17-03-2024 17:37:40:802:782                               Angle                               0.00
  17-03-2024 17:37:40:802:811                           Magnitude                               0.00
  17-03-2024 17:37:40:802:841                               Angle                               0.00
  17-03-2024 17:37:40:802:870                           Magnitude                               0.00
  17-03-2024 17:37:40:802:900                               Angle                               0.00
  17-03-2024 17:37:40:802:930                           Magnitude                               0.00
  17-03-2024 17:37:40:802:959                               Angle                               0.00
  17-03-2024 17:37:40:802:988                           Magnitude                               0.00
   17-03-2024 17:37:40:803:18                               Angle                               0.00
   17-03-2024 17:37:40:803:47                           Magnitude                               0.00
   17-03-2024 17:37:40:803:76                               Angle                               0.00
  17-03-2024 17:37:40:803:106                           Magnitude                               0.00
  17-03-2024 17:37:40:803:135                               Angle                               0.00
  17-03-2024 17:37:40:803:165                           Magnitude                               0.00
  17-03-2024 17:37:40:803:195                               Angle                               0.00
  17-03-2024 17:37:40:803:224                           Magnitude                               0.00
  17-03-2024 17:37:40:803:297                               Angle                               0.00
  17-03-2024 17:37:40:803:342                           Magnitude                               0.00
  17-03-2024 17:37:40:803:376                               Angle                               0.00
  17-03-2024 17:37:40:803:405                           Magnitude                               0.00
  17-03-2024 17:37:40:803:435                               Angle                               0.00
  17-03-2024 17:37:40:803:464                           Magnitude                               0.00
  17-03-2024 17:37:40:803:493                               Angle                               0.00
  17-03-2024 17:37:40:803:522                           Magnitude                               0.00
  17-03-2024 17:37:40:803:563                               Angle                               0.00
  17-03-2024 17:37:40:803:594                      DronePositionX                                 15
  17-03-2024 17:37:40:803:624                      DronePositionY                                 15
  17-03-2024 17:37:40:803:653                dronePositionChangeX                                  0
  17-03-2024 17:37:40:803:682                dronePositionChangeY                                  0
  17-03-2024 17:37:40:803:711                              ForceY                                  0
  17-03-2024 17:37:40:803:741                              ForceX                                  0
  17-03-2024 17:37:40:982:501                            keyvalue                                  0
    17-03-2024 17:37:41:3:976          Received obstacles ycoords                                 -
     17-03-2024 17:37:41:4:25          Received obstacles ycoords                                 -
     17-03-2024 17:37:41:4:61                           Magnitude                               0.00
     17-03-2024 17:37:41:4:94                               Angle                               0.00
    17-03-2024 17:37:41:4:124                           Magnitude                               0.00
    17-03-2024 17:37:41:4:153                               Angle                               0.00
    17-03-2024 17:37:41:4:183                           Magnitude                               0.00
    17-03-2024 17:37:41:4:213                               Angle                               0.00
    17-03-2024 17:37:41:4:243                           Magnitude                               0.00
    17-03-2024 17:37:41:4:272                               Angle                               0.00
    17-03-2024 17:37:41:4:302                           Magnitude                               0.00
    17-03-2024 17:37:41:4:331                               Angle                               0.00
    17-03-2024 17:37:41:4:360                           Magnitude                               0.00
    17-03-2024 17:37:41:4:436                               Angle                               0.00
    17-03-2024 17:37:41:4:482                           Magnitude                               0.00
    17-03-2024 17:37:41:4:515                               Angle                               0.00
    17-03-2024 17:37:41:4:545                           Magnitude                               0.00
    17-03-2024 17:37:41:4:575                               Angle                               0.00
    17-03-2024 17:37:41:4:605                           Magnitude                               0.00
    17-03-2024 17:37:41:4:635                               Angle                               0.00
    17-03-2024 17:37:41:4:664                           Magnitude                               0.00
    17-03-2024 17:37:41:4:694                               Angle                               0.00
    17-03-2024 17:37:41:4:724                           Magnitude                               0.00
    17-03-2024 17:37:41:4:753                               Angle                               0.00
    17-03-2024 17:37:41:4:782                           Magnitude                               0.00
    17-03-2024 17:37:41:4:812                               Angle                               0.00
    17-03-2024 17:37:41:4:841                           Magnitude                               0.00
    17-03-2024 17:37:41:4:871                               Angle                               0.00
    17-03-2024 17:37:41:4:900                           Magnitude                               0.00
    17-03-2024 17:37:41:4:930                               Angle                               0.00
    17-03-2024 17:37:41:4:959                           Magnitude                               0.00
    17-03-2024 17:37:41:4:988                               Angle                               0.00
     17-03-2024 17:37:41:5:17                           Magnitude                               0.00
     17-03-2024 17:37:41:5:59                               Angle                               0.00
     17-03-2024 17:37:41:5:89                           Magnitude                               0.00
    17-03-2024 17:37:41:5:120                               Angle                               0.00
    17-03-2024 17:37:41:5:150                           Magnitude                               0.00
    17-03-2024 17:37:41:5:179                               Angle                               0.00
    17-03-2024 17:37:41:5:209                           Magnitude                               0.00
    17-03-2024 17:37:41:5:239                               Angle                               0.00
    17-03-2024 17:37:41:5:268                           Magnitude                               0.00
    17-03-2024 17:37:41:5:297                               Angle                               0.00
    17-03-2024 17:37:41:5:326                           Magnitude                               0.00
    17-03-2024 17:37:41:5:356                               Angle                               0.00
    17-03-2024 17:37:41:5:423                           Magnitude                               0.00
    17-03-2024 17:37:41:5:458                               Angle                               0.00
    17-03-2024 17:37:41:5:719                           Magnitude                               0.00
    17-03-2024 17:37:41:5:757                               Angle                               0.00
    17-03-2024 17:37:41:5:787                           Magnitude                               0.00
    17-03-2024 17:37:41:5:818                               Angle                               0.00
    17-03-2024 17:37:41:5:849                      DronePositionX                                 15
    17-03-2024 17:37:41:5:878                      DronePositionY                                 15
    17-03-2024 17:37:41:5:908                dronePositionChangeX                                  0
    17-03-2024 17:37:41:5:937                dronePositionChangeY                                  0
    17-03-2024 17:37:41:5:967                              ForceY                                  0
    17-03-2024 17:37:41:5:996                              ForceX                                  0
  17-03-2024 17:37:41:106:296                            keyvalue                                 -1
  17-03-2024 17:37:41:205:597          Received obstacles ycoords                                 -
  17-03-2024 17:37:41:205:716          Received obstacles ycoords                                 -
  17-03-2024 17:37:41:205:770                           Magnitude                               0.00
  17-03-2024 17:37:41:205:806                               Angle                               0.00
  17-03-2024 17:37:41:205:836                           Magnitude                               0.00
  17-03-2024 17:37:41:205:867                               Angle                               0.00
  17-03-2024 17:37:41:205:896                           Magnitude                               0.00
  17-03-2024 17:37:41:205:952                               Angle                               0.00
  17-03-2024 17:37:41:205:989                           Magnitude                               0.00
   17-03-2024 17:37:41:206:23                               Angle                               0.00
   17-03-2024 17:37:41:206:53                           Magnitude                               0.00
   17-03-2024 17:37:41:206:83                               Angle                               0.00
  17-03-2024 17:37:41:206:112                           Magnitude                               0.00
  17-03-2024 17:37:41:206:141                               Angle                               0.00
  17-03-2024 17:37:41:206:171                           Magnitude                               0.00
  17-03-2024 17:37:41:206:201                               Angle                               0.00
  17-03-2024 17:37:41:206:230                           Magnitude                               0.00
  17-03-2024 17:37:41:206:275                               Angle                               0.00
  17-03-2024 17:37:41:206:305                           Magnitude                               0.00
  17-03-2024 17:37:41:206:335                               Angle                               0.00
  17-03-2024 17:37:41:206:365                           Magnitude                               0.00
  17-03-2024 17:37:41:206:393                               Angle                               0.00
  17-03-2024 17:37:41:206:423                           Magnitude                               0.00
  17-03-2024 17:37:41:206:453                               Angle                               0.00
  17-03-2024 17:37:41:206:482                           Magnitude                               0.00
  17-03-2024 17:37:41:206:511                               Angle                               0.00
  17-03-2024 17:37:41:206:541                           Magnitude                               0.00
  17-03-2024 17:37:41:206:570                               Angle                               0.00
  17-03-2024 17:37:41:206:599                           Magnitude                               0.00
  17-03-2024 17:37:41:206:629                               Angle                               0.00
  17-03-2024 17:37:41:206:658                           Magnitude                               0.00
  17-03-2024 17:37:41:206:688                               Angle                               0.00
  17-03-2024 17:37:41:206:717                           Magnitude                               0.00
  17-03-2024 17:37:41:206:746                               Angle                               0.00
  17-03-2024 17:37:41:206:775                           Magnitude                               0.00
  17-03-2024 17:37:41:206:804                               Angle                               0.00
  17-03-2024 17:37:41:206:834                           Magnitude                               0.00
  17-03-2024 17:37:41:206:863                               Angle                               0.00
  17-03-2024 17:37:41:206:892                           Magnitude                               0.00
  17-03-2024 17:37:41:206:922                               Angle                               0.00
    17-03-2024 17:37:41:207:5                           Magnitude                               0.00
   17-03-2024 17:37:41:207:50                               Angle                               0.00
   17-03-2024 17:37:41:207:84                           Magnitude                               0.00
  17-03-2024 17:37:41:207:113                               Angle                               0.00
  17-03-2024 17:37:41:207:143                           Magnitude                               0.00
  17-03-2024 17:37:41:207:172                               Angle                               0.00
  17-03-2024 17:37:41:207:202                           Magnitude                               0.00
  17-03-2024 17:37:41:207:231                               Angle                               0.00
  17-03-2024 17:37:41:207:260                           Magnitude                               0.00
  17-03-2024 17:37:41:207:290                               Angle                               0.00
  17-03-2024 17:37:41:207:322                      DronePositionX                                 15
  17-03-2024 17:37:41:207:351                      DronePositionY                                 15
  17-03-2024 17:37:41:207:381                dronePositionChangeX                                  0
  17-03-2024 17:37:41:207:410                dronePositionChangeY                                  0
  17-03-2024 17:37:41:207:438                              ForceY                                  0
  17-03-2024 17:37:41:207:468                              ForceX                                  0
   17-03-2024 17:37:41:308:42                            keyvalue                                 -1
  17-03-2024 17:37:41:407:390          Received obstacles ycoords                                 -
  17-03-2024 17:37:41:407:511          Received obstacles ycoords                                 -
  17-03-2024 17:37:41:407:551                           Magnitude                               0.00
  17-03-2024 17:37:41:407:585                               Angle                               0.00
  17-03-2024 17:37:41:407:615                           Magnitude                               0.00
  17-03-2024 17:37:41:407:644                               Angle                               0.00
  17-03-2024 17:37:41:407:674                           Magnitude                               0.00
  17-03-2024 17:37:41:407:703                               Angle                               0.00
  17-03-2024 17:37:41:407:733                           Magnitude                               0.00
  17-03-2024 17:37:41:407:762                               Angle                               0.00
  17-03-2024 17:37:41:407:792                           Magnitude                               0.00
  17-03-2024 17:37:41:407:823                               Angle                               0.00
  17-03-2024 17:37:41:407:852                           Magnitude                               0.00
  17-03-2024 17:37:41:407:882                               Angle                               0.00
  17-03-2024 17:37:41:407:912                           Magnitude                               0.00
  17-03-2024 17:37:41:407:942                               Angle                               0.00
  17-03-2024 17:37:41:407:973                           Magnitude                               0.00
    17-03-2024 17:37:41:408:3                               Angle                               0.00
   17-03-2024 17:37:41:408:33                           Magnitude                               0.00
   17-03-2024 17:37:41:408:62                               Angle                               0.00
   17-03-2024 17:37:41:408:92                           Magnitude                               0.00
  17-03-2024 17:37:41:408:121                               Angle                               0.00
  17-03-2024 17:37:41:408:151                           Magnitude                               0.00
  17-03-2024 17:37:41:408:180                               Angle                               0.00
  17-03-2024 17:37:41:408:209                           Magnitude                               0.00
  17-03-2024 17:37:41:408:239                               Angle                               0.00
  17-03-2024 17:37:41:408:268                           Magnitude                               0.00
  17-03-2024 17:37:41:408:298                               Angle                               0.00
  17-03-2024 17:37:41:408:328                           Magnitude                               0.00
  17-03-2024 17:37:41:408:358                               Angle                               0.00
  17-03-2024 17:37:41:408:416                           Magnitude                               0.00
  17-03-2024 17:37:41:408:446                               Angle                               0.00
  17-03-2024 17:37:41:408:475                           Magnitude                               0.00
  17-03-2024 17:37:41:408:505                               Angle                               0.00
  17-03-2024 17:37:41:408:534                           Magnitude                               0.00
  17-03-2024 17:37:41:408:563                               Angle                               0.00
  17-03-2024 17:37:41:408:593                           Magnitude                               0.00
  17-03-2024 17:37:41:408:622                               Angle                               0.00
  17-03-2024 17:37:41:408:652                           Magnitude                               0.00
  17-03-2024 17:37:41:408:681                               Angle                               0.00
  17-03-2024 17:37:41:408:711                           Magnitude                               0.00
  17-03-2024 17:37:41:408:756                               Angle                               0.00
  17-03-2024 17:37:41:408:787                           Magnitude                               0.00
  17-03-2024 17:37:41:408:816                               Angle                               0.00
  17-03-2024 17:37:41:408:846                           Magnitude                               0.00
  17-03-2024 17:37:41:408:875                               Angle                               0.00
  17-03-2024 17:37:41:408:905                           Magnitude                               0.00
  17-03-2024 17:37:41:408:935                               Angle                               0.00
  17-03-2024 17:37:41:408:965                           Magnitude                               0.00
  17-03-2024 17:37:41:408:994                               Angle                               0.00
   17-03-2024 17:37:41:409:25                      DronePositionX                                 15
   17-03-2024 17:37:41:409:55                      DronePositionY                                 15
   17-03-2024 17:37:41:409:84                dronePositionChangeX                                  0
  17-03-2024 17:37:41:409:114                dronePositionChangeY                                  0
  17-03-2024 17:37:41:409:143                              ForceY                                  0
  17-03-2024 17:37:41:409:172                              ForceX                                  0
  17-03-2024 17:37:41:509:368                            keyvalue                                 -1
  17-03-2024 17:37:41:588:801          Received obstacles ycoords                                 -
  17-03-2024 17:37:41:609:122          Received obstacles ycoords                                 -
  17-03-2024 17:37:41:609:173                           Magnitude                               0.00
  17-03-2024 17:37:41:609:207                               Angle                               0.00
  17-03-2024 17:37:41:609:239                           Magnitude                               0.00
  17-03-2024 17:37:41:609:268                               Angle                               0.00
  17-03-2024 17:37:41:609:298                           Magnitude                               0.00
  17-03-2024 17:37:41:609:328                               Angle                               0.00
  17-03-2024 17:37:41:609:357                           Magnitude                               0.00
  17-03-2024 17:37:41:609:386                               Angle                               0.00
  17-03-2024 17:37:41:609:441                           Magnitude                               0.00
  17-03-2024 17:37:41:609:477                               Angle                               0.00
  17-03-2024 17:37:41:609:507                           Magnitude                               0.00
  17-03-2024 17:37:41:609:537                               Angle                               0.00
  17-03-2024 17:37:41:609:566                           Magnitude                               0.00
  17-03-2024 17:37:41:609:595                               Angle                               0.00
  17-03-2024 17:37:41:609:624                           Magnitude                               0.00
  17-03-2024 17:37:41:609:654                               Angle                               0.00
  17-03-2024 17:37:41:609:684                           Magnitude                               0.00
  17-03-2024 17:37:41:609:714                               Angle                               0.00
  17-03-2024 17:37:41:609:743                           Magnitude                               0.00
  17-03-2024 17:37:41:609:782                               Angle                               0.00
  17-03-2024 17:37:41:609:834                           Magnitude                               0.00
  17-03-2024 17:37:41:609:888                               Angle                               0.00
  17-03-2024 17:37:41:609:959                           Magnitude                               0.00
   17-03-2024 17:37:41:610:15                               Angle                               0.00
   17-03-2024 17:37:41:610:63                           Magnitude                               0.00
   17-03-2024 17:37:41:610:96                               Angle                               0.00
  17-03-2024 17:37:41:610:126                           Magnitude                               0.00
  17-03-2024 17:37:41:610:156                               Angle                               0.00
  17-03-2024 17:37:41:610:187                           Magnitude                               0.00
  17-03-2024 17:37:41:610:216                               Angle                               0.00
  17-03-2024 17:37:41:610:245                           Magnitude                               0.00
  17-03-2024 17:37:41:610:274                               Angle                               0.00
  17-03-2024 17:37:41:610:304                           Magnitude                               0.00
  17-03-2024 17:37:41:610:333                               Angle                               0.00
  17-03-2024 17:37:41:610:362                           Magnitude                               0.00
  17-03-2024 17:37:41:610:391                               Angle                               0.00
  17-03-2024 17:37:41:610:421                           Magnitude                               0.00
  17-03-2024 17:37:41:610:479                               Angle                               0.00
  17-03-2024 17:37:41:610:510                           Magnitude                               0.00
  17-03-2024 17:37:41:610:540                               Angle                               0.00
  17-03-2024 17:37:41:610:569                           Magnitude                               0.00
  17-03-2024 17:37:41:610:599                               Angle                               0.00
  17-03-2024 17:37:41:610:628                           Magnitude                               0.00
  17-03-2024 17:37:41:610:659                               Angle                               0.00
  17-03-2024 17:37:41:610:688                           Magnitude                               0.00
  17-03-2024 17:37:41:610:717                               Angle                               0.00
  17-03-2024 17:37:41:610:747                           Magnitude                               0.00
  17-03-2024 17:37:41:610:776                               Angle                               0.00
  17-03-2024 17:37:41:610:807                      DronePositionX                                 15
  17-03-2024 17:37:41:610:837                      DronePositionY                                 15
  17-03-2024 17:37:41:610:866                dronePositionChangeX                                  0
  17-03-2024 17:37:41:610:895                dronePositionChangeY                                  0
  17-03-2024 17:37:41:610:924                              ForceY                                  0
  17-03-2024 17:37:41:610:952                              ForceX                                  0
  17-03-2024 17:37:41:712:111                            keyvalue                                 -1
  17-03-2024 17:37:41:712:202          Received obstacles ycoords                                 -
  17-03-2024 17:37:41:791:354          Received obstacles ycoords                                 -
  17-03-2024 17:37:41:791:449                           Magnitude                               0.00
  17-03-2024 17:37:41:791:486                               Angle                               0.00
  17-03-2024 17:37:41:791:517                           Magnitude                               0.00
  17-03-2024 17:37:41:791:548                               Angle                               0.00
  17-03-2024 17:37:41:791:578                           Magnitude                               0.00
  17-03-2024 17:37:41:791:608                               Angle                               0.00
  17-03-2024 17:37:41:791:653                           Magnitude                               0.00
  17-03-2024 17:37:41:791:683                               Angle                               0.00
  17-03-2024 17:37:41:791:712                           Magnitude                               0.00
  17-03-2024 17:37:41:791:741                               Angle                               0.00
  17-03-2024 17:37:41:791:771                           Magnitude                               0.00
  17-03-2024 17:37:41:791:800                               Angle                               0.00
  17-03-2024 17:37:41:791:829                           Magnitude                               0.00
  17-03-2024 17:37:41:791:859                               Angle                               0.00
  17-03-2024 17:37:41:791:888                           Magnitude                               0.00
  17-03-2024 17:37:41:791:918                               Angle                               0.00
  17-03-2024 17:37:41:791:948                           Magnitude                               0.00
  17-03-2024 17:37:41:791:978                               Angle                               0.00
   17-03-2024 17:37:41:792:43                           Magnitude                               0.00
   17-03-2024 17:37:41:792:90                               Angle                               0.00
  17-03-2024 17:37:41:792:176                           Magnitude                               0.00
  17-03-2024 17:37:41:792:228                               Angle                               0.00
  17-03-2024 17:37:41:792:286                           Magnitude                               0.00
  17-03-2024 17:37:41:792:324                               Angle                               0.00
  17-03-2024 17:37:41:792:354                           Magnitude                               0.00
  17-03-2024 17:37:41:792:384                               Angle                               0.00
  17-03-2024 17:37:41:792:413                           Magnitude                               0.00
  17-03-2024 17:37:41:792:443                               Angle                               0.00
  17-03-2024 17:37:41:792:472                           Magnitude                               0.00
  17-03-2024 17:37:41:792:501                               Angle                               0.00
  17-03-2024 17:37:41:792:530                           Magnitude                               0.00
  17-03-2024 17:37:41:792:559                               Angle                               0.00
  17-03-2024 17:37:41:792:590                           Magnitude                               0.00
  17-03-2024 17:37:41:792:652                               Angle                               0.00
  17-03-2024 17:37:41:792:881                           Magnitude                               0.00
  17-03-2024 17:37:41:792:919                               Angle                               0.00
  17-03-2024 17:37:41:792:950                           Magnitude                               0.00
  17-03-2024 17:37:41:792:980                               Angle                               0.00
   17-03-2024 17:37:41:793:10                           Magnitude                               0.00
   17-03-2024 17:37:41:793:39                               Angle                               0.00
   17-03-2024 17:37:41:793:69                           Magnitude                               0.00
   17-03-2024 17:37:41:793:98                               Angle                               0.00
  17-03-2024 17:37:41:793:128                           Magnitude                               0.00
  17-03-2024 17:37:41:793:157                               Angle                               0.00
  17-03-2024 17:37:41:793:187                           Magnitude                               0.00
  17-03-2024 17:37:41:793:218                               Angle                               0.00
  17-03-2024 17:37:41:793:285                           Magnitude                               0.00
  17-03-2024 17:37:41:793:344                               Angle                               0.00
  17-03-2024 17:37:41:793:377                      DronePositionX                                 15
  17-03-2024 17:37:41:793:407                      DronePositionY                                 15
  17-03-2024 17:37:41:793:438                dronePositionChangeX                                  0
  17-03-2024 17:37:41:793:467                dronePositionChangeY                                  0
  17-03-2024 17:37:41:793:496                              ForceY                                  0
  17-03-2024 17:37:41:793:525                              ForceX                                  0
  17-03-2024 17:37:41:893:948                            keyvalue                                 -1
  17-03-2024 17:37:41:894:104          Received obstacles ycoords                                 -
  17-03-2024 17:37:41:894:153          Received obstacles ycoords                                 -
  17-03-2024 17:37:41:894:192                           Magnitude                               0.00
  17-03-2024 17:37:41:894:290                               Angle                               0.00
  17-03-2024 17:37:41:894:339                           Magnitude                               0.00
  17-03-2024 17:37:41:894:406                               Angle                               0.00
  17-03-2024 17:37:41:894:442                           Magnitude                               0.00
  17-03-2024 17:37:41:894:473                               Angle                               0.00
  17-03-2024 17:37:41:894:504                           Magnitude                               0.00
  17-03-2024 17:37:41:894:536                               Angle                               0.00
  17-03-2024 17:37:41:894:566                           Magnitude                               0.00
  17-03-2024 17:37:41:894:598                               Angle                               0.00
  17-03-2024 17:37:41:894:628                           Magnitude                               0.00
  17-03-2024 17:37:41:894:660                               Angle                               0.00
  17-03-2024 17:37:41:894:689                           Magnitude                               0.00
  17-03-2024 17:37:41:894:719                               Angle                               0.00
  17-03-2024 17:37:41:894:749                           Magnitude                               0.00
  17-03-2024 17:37:41:894:781                               Angle                               0.00
  17-03-2024 17:37:41:894:812                           Magnitude                               0.00
  17-03-2024 17:37:41:894:842                               Angle                               0.00
  17-03-2024 17:37:41:894:871                           Magnitude                               0.00
  17-03-2024 17:37:41:894:901                               Angle                               0.00
  17-03-2024 17:37:41:894:932                           Magnitude                               0.00
  17-03-2024 17:37:41:894:961                               Angle                               0.00
  17-03-2024 17:37:41:894:991                           Magnitude                               0.00
   17-03-2024 17:37:41:895:20                               Angle                               0.00
   17-03-2024 17:37:41:895:50                           Magnitude                               0.00
   17-03-2024 17:37:41:895:80                               Angle                               0.00
  17-03-2024 17:37:41:895:110                           Magnitude                               0.00
  17-03-2024 17:37:41:895:140                               Angle                               0.00
  17-03-2024 17:37:41:895:170                           Magnitude                               0.00
  17-03-2024 17:37:41:895:199                               Angle                               0.00
  17-03-2024 17:37:41:895:248                           Magnitude                               0.00
  17-03-2024 17:37:41:895:312                               Angle                               0.00
  17-03-2024 17:37:41:895:345                           Magnitude                               0.00
  17-03-2024 17:37:41:895:375                               Angle                               0.00
  17-03-2024 17:37:41:895:405                           Magnitude                               0.00
  17-03-2024 17:37:41:895:434                               Angle                               0.00
  17-03-2024 17:37:41:895:465                           Magnitude                               0.00
  17-03-2024 17:37:41:895:495                               Angle                               0.00
  17-03-2024 17:37:41:895:524                           Magnitude                               0.00
  17-03-2024 17:37:41:895:555                               Angle                               0.00
  17-03-2024 17:37:41:895:585                           Magnitude                               0.00
  17-03-2024 17:37:41:895:614                               Angle                               0.00
  17-03-2024 17:37:41:895:644                           Magnitude                               0.00
  17-03-2024 17:37:41:895:673                               Angle                               0.00
  17-03-2024 17:37:41:895:702                           Magnitude                               0.00
  17-03-2024 17:37:41:895:733                               Angle                               0.00
  17-03-2024 17:37:41:895:762                           Magnitude                               0.00
  17-03-2024 17:37:41:895:791                               Angle                               0.00
  17-03-2024 17:37:41:895:823                      DronePositionX                                 15
  17-03-2024 17:37:41:895:852                      DronePositionY                                 15
  17-03-2024 17:37:41:895:882                dronePositionChangeX                                  0
  17-03-2024 17:37:41:895:911                dronePositionChangeY                                  0
  17-03-2024 17:37:41:895:940                              ForceY                                  0
  17-03-2024 17:37:41:895:970                              ForceX                                  0
  17-03-2024 17:37:41:996:641                            keyvalue                                 -1
  17-03-2024 17:37:41:996:734          Received obstacles ycoords                                 -
  17-03-2024 17:37:41:996:773          Received obstacles ycoords                                 -
  17-03-2024 17:37:41:996:811                           Magnitude                               0.00
  17-03-2024 17:37:41:996:843                               Angle                               0.00
  17-03-2024 17:37:41:996:872                           Magnitude                               0.00
  17-03-2024 17:37:41:996:902                               Angle                               0.00
  17-03-2024 17:37:41:996:933                           Magnitude                               0.00
  17-03-2024 17:37:41:996:962                               Angle                               0.00
  17-03-2024 17:37:41:996:991                           Magnitude                               0.00
   17-03-2024 17:37:41:997:21                               Angle                               0.00
   17-03-2024 17:37:41:997:50                           Magnitude                               0.00
   17-03-2024 17:37:41:997:79                               Angle                               0.00
  17-03-2024 17:37:41:997:109                           Magnitude                               0.00
  17-03-2024 17:37:41:997:138                               Angle                               0.00
  17-03-2024 17:37:41:997:168                           Magnitude                               0.00
  17-03-2024 17:37:41:997:198                               Angle                               0.00
  17-03-2024 17:37:41:997:244                           Magnitude                               0.00
  17-03-2024 17:37:41:997:275                               Angle                               0.00
  17-03-2024 17:37:41:997:304                           Magnitude                               0.00
  17-03-2024 17:37:41:997:358                               Angle                               0.00
  17-03-2024 17:37:41:997:392                           Magnitude                               0.00
  17-03-2024 17:37:41:997:422                               Angle                               0.00
  17-03-2024 17:37:41:997:452                           Magnitude                               0.00
  17-03-2024 17:37:41:997:481                               Angle                               0.00
  17-03-2024 17:37:41:997:510                           Magnitude                               0.00
  17-03-2024 17:37:41:997:540                               Angle                               0.00
  17-03-2024 17:37:41:997:569                           Magnitude                               0.00
  17-03-2024 17:37:41:997:598                               Angle                               0.00
  17-03-2024 17:37:41:997:628                           Magnitude                               0.00
  17-03-2024 17:37:41:997:658                               Angle                               0.00
  17-03-2024 17:37:41:997:687                           Magnitude                               0.00
  17-03-2024 17:37:41:997:717                               Angle                               0.00
  17-03-2024 17:37:41:997:746                           Magnitude                               0.00
  17-03-2024 17:37:41:997:775                               Angle                               0.00
  17-03-2024 17:37:41:997:805                           Magnitude                               0.00
  17-03-2024 17:37:41:997:834                               Angle                               0.00
  17-03-2024 17:37:41:997:863                           Magnitude                               0.00
  17-03-2024 17:37:41:997:893                               Angle                               0.00
  17-03-2024 17:37:41:997:923                           Magnitude                               0.00
  17-03-2024 17:37:41:997:952                               Angle                               0.00
  17-03-2024 17:37:41:997:981                           Magnitude                               0.00
   17-03-2024 17:37:41:998:10                               Angle                               0.00
   17-03-2024 17:37:41:998:40                           Magnitude                               0.00
   17-03-2024 17:37:41:998:69                               Angle                               0.00
   17-03-2024 17:37:41:998:99                           Magnitude                               0.00
  17-03-2024 17:37:41:998:129                               Angle                               0.00
  17-03-2024 17:37:41:998:158                           Magnitude                               0.00
  17-03-2024 17:37:41:998:188                               Angle                               0.00
  17-03-2024 17:37:41:998:218                           Magnitude                               0.00
  17-03-2024 17:37:41:998:247                               Angle                               0.00
  17-03-2024 17:37:41:998:278                      DronePositionX                                 15
