                     DATE/TIME                   MESSAGE/VARIABLE                               DATA
   17-03-2024 17:37:49:72:809                        targets_YPos                                  0
   17-03-2024 17:37:49:72:852                        targets_YPos                                  0
   17-03-2024 17:37:49:72:894                        targets_YPos                                  0
   17-03-2024 17:37:49:72:936                        targets_YPos                                  0
   17-03-2024 17:37:49:72:978                        targets_YPos                                  0
    17-03-2024 17:37:49:73:21             Finished target ycoords                                 -
    17-03-2024 17:37:49:73:72                        targets_XPos                                 17
   17-03-2024 17:37:49:73:313                        targets_XPos                                 12
   17-03-2024 17:37:49:73:355                        targets_XPos                                 14
   17-03-2024 17:37:49:73:395                        targets_XPos                                 19
   17-03-2024 17:37:49:73:436                        targets_XPos                                  2
   17-03-2024 17:37:49:73:570                        targets_XPos                                 10
   17-03-2024 17:37:49:73:619                        targets_XPos                                 18
   17-03-2024 17:37:49:73:674                        targets_XPos                                 11
   17-03-2024 17:37:49:73:730                        targets_XPos                                  4
   17-03-2024 17:37:49:73:774                        targets_XPos                                  8
   17-03-2024 17:37:49:73:814                        targets_XPos                                  0
   17-03-2024 17:37:49:73:856                        targets_XPos                                  0
   17-03-2024 17:37:49:73:897                        targets_XPos                                  0
   17-03-2024 17:37:49:73:935                        targets_XPos                                  0
   17-03-2024 17:37:49:73:974                        targets_XPos                                  0
    17-03-2024 17:37:49:74:13                        targets_XPos                                  0
    17-03-2024 17:37:49:74:50                        targets_XPos                                  0
   17-03-2024 17:37:49:74:120                        targets_XPos                                  0
   17-03-2024 17:37:49:74:163                        targets_XPos                                  0
   17-03-2024 17:37:49:74:202                        targets_XPos                                  0
   17-03-2024 17:37:49:74:240             Finished target xcoords                                 -
   17-03-2024 17:37:49:74:312                     keypressedValue                                 -1
   17-03-2024 17:37:49:74:353                      dronePositionY                                 15
   17-03-2024 17:37:49:74:395                      dronePositionX                                 15
   17-03-2024 17:37:49:175:87            Server performed 1 cycle                                 -
  17-03-2024 17:37:49:175:229                   Read obstacle pos                                 -
  17-03-2024 17:37:49:175:390                 Echoed obstacle pos                                 -
  17-03-2024 17:37:49:175:490                                  ID                                   
  17-03-2024 17:37:49:175:580                   new_client_socket                                  0
  17-03-2024 17:37:49:175:618                         targetcount                                 10
  17-03-2024 17:37:49:175:648                              format                         3.00,20.00
  17-03-2024 17:37:49:175:684                              format                        19.00,24.00
  17-03-2024 17:37:49:175:730                              format                        22.00,22.00
  17-03-2024 17:37:49:175:760                              format                        20.00,31.00
  17-03-2024 17:37:49:175:791                              format                        25.00,21.00
  17-03-2024 17:37:49:175:821                              format                         7.00,24.00
  17-03-2024 17:37:49:175:851                              format                         22.00,9.00
  17-03-2024 17:37:49:175:881                              format                        14.00,13.00
  17-03-2024 17:37:49:175:911                              format                        16.00,21.00
  17-03-2024 17:37:49:175:941                              format                        23.00,28.00
  17-03-2024 17:37:49:175:971                      obstacles_YPos                                 20
    17-03-2024 17:37:49:176:1                      obstacles_YPos                                 24
   17-03-2024 17:37:49:176:30                      obstacles_YPos                                 22
   17-03-2024 17:37:49:176:59                      obstacles_YPos                                 31
   17-03-2024 17:37:49:176:87                      obstacles_YPos                                 21
  17-03-2024 17:37:49:176:117                      obstacles_YPos                                 24
  17-03-2024 17:37:49:176:146                      obstacles_YPos                                  9
  17-03-2024 17:37:49:176:175                      obstacles_YPos                                 13
  17-03-2024 17:37:49:176:204                      obstacles_YPos                                 21
  17-03-2024 17:37:49:176:233                      obstacles_YPos                                 28
  17-03-2024 17:37:49:176:261                      obstacles_YPos                                  0
  17-03-2024 17:37:49:176:290                      obstacles_YPos                                  0
  17-03-2024 17:37:49:176:319                      obstacles_YPos                                  0
  17-03-2024 17:37:49:176:348                      obstacles_YPos                                  0
  17-03-2024 17:37:49:176:377                      obstacles_YPos                                  0
  17-03-2024 17:37:49:176:406                      obstacles_YPos                                  0
  17-03-2024 17:37:49:176:435                      obstacles_YPos                                  0
  17-03-2024 17:37:49:176:533                      obstacles_YPos                                  0
  17-03-2024 17:37:49:176:587                      obstacles_YPos                                  0
  17-03-2024 17:37:49:176:642                      obstacles_YPos                                  0
  17-03-2024 17:37:49:176:690          Finished obstacles ycoords                                 -
  17-03-2024 17:37:49:176:742                      obstacles_XPos                                  3
  17-03-2024 17:37:49:176:778                      obstacles_XPos                                 19
  17-03-2024 17:37:49:176:808                      obstacles_XPos                                 22
  17-03-2024 17:37:49:176:837                      obstacles_XPos                                 20
  17-03-2024 17:37:49:176:866                      obstacles_XPos                                 25
  17-03-2024 17:37:49:176:895                      obstacles_XPos                                  7
  17-03-2024 17:37:49:176:926                      obstacles_XPos                                 22
  17-03-2024 17:37:49:176:955                      obstacles_XPos                                 14
  17-03-2024 17:37:49:176:983                      obstacles_XPos                                 16
   17-03-2024 17:37:49:177:12                      obstacles_XPos                                 23
   17-03-2024 17:37:49:177:41                      obstacles_XPos                                  0
   17-03-2024 17:37:49:177:70                      obstacles_XPos                                  0
  17-03-2024 17:37:49:177:111                      obstacles_XPos                                  0
  17-03-2024 17:37:49:177:140                      obstacles_XPos                                  0
  17-03-2024 17:37:49:177:169                      obstacles_XPos                                  0
  17-03-2024 17:37:49:177:198                      obstacles_XPos                                  0
  17-03-2024 17:37:49:177:227                      obstacles_XPos                                  0
  17-03-2024 17:37:49:177:256                      obstacles_XPos                                  0
  17-03-2024 17:37:49:177:285                      obstacles_XPos                                  0
  17-03-2024 17:37:49:177:314                      obstacles_XPos                                  0
  17-03-2024 17:37:49:177:344          Finished obstacles xcoords                                 -
  17-03-2024 17:37:49:177:373         Drone and obstacle coincide                                 -
  17-03-2024 17:37:49:177:416                     keypressedValue                                 -1
  17-03-2024 17:37:49:177:445                      dronePositionY                                 15
  17-03-2024 17:37:49:177:634                      dronePositionX                                 15
  17-03-2024 17:37:49:278:144            Server performed 1 cycle                                 -
  17-03-2024 17:37:49:278:259                     keypressedValue                                 -1
  17-03-2024 17:37:49:278:295                      dronePositionY                                 15
  17-03-2024 17:37:49:278:325                      dronePositionX                                 15
  17-03-2024 17:37:49:379:120            Server performed 1 cycle                                 -
  17-03-2024 17:37:49:379:282                     keypressedValue                                 -1
  17-03-2024 17:37:49:379:333                      dronePositionY                                 15
  17-03-2024 17:37:49:379:378                      dronePositionX                                 15
  17-03-2024 17:37:49:480:470            Server performed 1 cycle                                 -
  17-03-2024 17:37:49:480:619                     keypressedValue                                 -1
  17-03-2024 17:37:49:480:657                      dronePositionY                                 15
  17-03-2024 17:37:49:480:688                      dronePositionX                                 15
  17-03-2024 17:37:49:581:660            Server performed 1 cycle                                 -
  17-03-2024 17:37:49:581:815                     keypressedValue                                 -1
  17-03-2024 17:37:49:581:857                      dronePositionY                                 15
  17-03-2024 17:37:49:581:890                      dronePositionX                                 15
  17-03-2024 17:37:49:682:890            Server performed 1 cycle                                 -
    17-03-2024 17:37:49:683:5                     keypressedValue                                 -1
   17-03-2024 17:37:49:683:39                      dronePositionY                                 15
   17-03-2024 17:37:49:683:69                      dronePositionX                                 15
   17-03-2024 17:37:49:784:64            Server performed 1 cycle                                 -
  17-03-2024 17:37:49:784:215                     keypressedValue                                 -1
  17-03-2024 17:37:49:784:268                      dronePositionY                                 15
  17-03-2024 17:37:49:784:311                      dronePositionX                                 15
  17-03-2024 17:37:49:885:300            Server performed 1 cycle                                 -
  17-03-2024 17:37:49:885:411                     keypressedValue                                 -1
  17-03-2024 17:37:49:885:445                      dronePositionY                                 15
  17-03-2024 17:37:49:885:475                      dronePositionX                                 15
  17-03-2024 17:37:49:985:858            Server performed 1 cycle                                 -
  17-03-2024 17:37:49:985:948                     keypressedValue                                 -1
   17-03-2024 17:37:49:986:94                      dronePositionY                                 15
  17-03-2024 17:37:49:986:144                      dronePositionX                                 15
   17-03-2024 17:37:50:86:326            Server performed 1 cycle                                 -
   17-03-2024 17:37:50:86:439                     keypressedValue                                 -1
   17-03-2024 17:37:50:86:473                      dronePositionY                                 15
   17-03-2024 17:37:50:86:502                      dronePositionX                                 15
    17-03-2024 17:37:50:187:4            Server performed 1 cycle                                 -
  17-03-2024 17:37:50:187:110                     keypressedValue                                 -1
  17-03-2024 17:37:50:187:144                      dronePositionY                                 15
  17-03-2024 17:37:50:187:174                      dronePositionX                                 15
  17-03-2024 17:37:50:287:476            Server performed 1 cycle                                 -
  17-03-2024 17:37:50:287:589                     keypressedValue                                 -1
  17-03-2024 17:37:50:287:624                      dronePositionY                                 15
  17-03-2024 17:37:50:287:653                      dronePositionX                                 15
  17-03-2024 17:37:50:388:198            Server performed 1 cycle                                 -
  17-03-2024 17:37:50:388:313                     keypressedValue                                 -1
  17-03-2024 17:37:50:388:347                      dronePositionY                                 15
  17-03-2024 17:37:50:388:377                      dronePositionX                                 15
  17-03-2024 17:37:50:488:776            Server performed 1 cycle                                 -
  17-03-2024 17:37:50:488:910                     keypressedValue                                 -1
  17-03-2024 17:37:50:488:944                      dronePositionY                                 15
  17-03-2024 17:37:50:488:974                      dronePositionX                                 15
  17-03-2024 17:37:50:589:459            Server performed 1 cycle                                 -
  17-03-2024 17:37:50:589:549                     keypressedValue                                 -1
  17-03-2024 17:37:50:589:595                      dronePositionY                                 15
  17-03-2024 17:37:50:589:634                      dronePositionX                                 15
  17-03-2024 17:37:50:690:246            Server performed 1 cycle                                 -
  17-03-2024 17:37:50:690:357                     keypressedValue                                 -1
  17-03-2024 17:37:50:690:391                      dronePositionY                                 15
  17-03-2024 17:37:50:690:420                      dronePositionX                                 15
  17-03-2024 17:37:50:790:800            Server performed 1 cycle                                 -
  17-03-2024 17:37:50:790:910                     keypressedValue                                 -1
  17-03-2024 17:37:50:790:944                      dronePositionY                                 15
  17-03-2024 17:37:50:790:975                      dronePositionX                                 15
  17-03-2024 17:37:50:891:226            Server performed 1 cycle                                 -
  17-03-2024 17:37:50:891:338                     keypressedValue                                 -1
  17-03-2024 17:37:50:891:371                      dronePositionY                                 15
  17-03-2024 17:37:50:891:401                      dronePositionX                                 15
  17-03-2024 17:37:50:991:926            Server performed 1 cycle                                 -
  17-03-2024 17:37:50:992:126                     keypressedValue                                 -1
  17-03-2024 17:37:50:992:179                      dronePositionY                                 15
  17-03-2024 17:37:50:992:212                      dronePositionX                                 15
   17-03-2024 17:37:51:92:667            Server performed 1 cycle                                 -
   17-03-2024 17:37:51:92:788                     keypressedValue                                 -1
   17-03-2024 17:37:51:92:995                      dronePositionY                                 15
    17-03-2024 17:37:51:93:31                      dronePositionX                                 15
  17-03-2024 17:37:51:193:609            Server performed 1 cycle                                 -
  17-03-2024 17:37:51:193:706                     keypressedValue                                 -1
  17-03-2024 17:37:51:193:737                      dronePositionY                                 15
  17-03-2024 17:37:51:193:768                      dronePositionX                                 15
  17-03-2024 17:37:51:294:179            Server performed 1 cycle                                 -
  17-03-2024 17:37:51:294:332                     keypressedValue                                 -1
  17-03-2024 17:37:51:294:391                      dronePositionY                                 15
  17-03-2024 17:37:51:294:445                      dronePositionX                                 15
  17-03-2024 17:37:51:395:722            Server performed 1 cycle                                 -
  17-03-2024 17:37:51:395:814                     keypressedValue                                 -1
  17-03-2024 17:37:51:395:846                      dronePositionY                                 15
   17-03-2024 17:37:51:396:44                      dronePositionX                                 15
  17-03-2024 17:37:51:496:751            Server performed 1 cycle                                 -
  17-03-2024 17:37:51:496:944                     keypressedValue                                 -1
   17-03-2024 17:37:51:497:41                      dronePositionY                                 15
  17-03-2024 17:37:51:497:127                      dronePositionX                                 15
  17-03-2024 17:37:51:598:304            Server performed 1 cycle                                 -
  17-03-2024 17:37:51:598:371                     keypressedValue                                 -1
  17-03-2024 17:37:51:598:491                      dronePositionY                                 15
  17-03-2024 17:37:51:598:529                      dronePositionX                                 15
  17-03-2024 17:37:51:698:901            Server performed 1 cycle                                 -
  17-03-2024 17:37:51:699:120                     keypressedValue                                 -1
  17-03-2024 17:37:51:699:160                      dronePositionY                                 15
  17-03-2024 17:37:51:699:190                      dronePositionX                                 15
    17-03-2024 17:37:51:800:9            Server performed 1 cycle                                 -
   17-03-2024 17:37:51:800:78                     keypressedValue                                 -1
  17-03-2024 17:37:51:800:111                      dronePositionY                                 15
  17-03-2024 17:37:51:800:142                      dronePositionX                                 15
  17-03-2024 17:37:51:900:660            Server performed 1 cycle                                 -
  17-03-2024 17:37:51:900:772                     keypressedValue                                 -1
  17-03-2024 17:37:51:900:809                      dronePositionY                                 15
  17-03-2024 17:37:51:900:838                      dronePositionX                                 15
    17-03-2024 17:37:52:1:195            Server performed 1 cycle                                 -
    17-03-2024 17:37:52:1:329                     keypressedValue                                 -1
    17-03-2024 17:37:52:1:364                      dronePositionY                                 15
    17-03-2024 17:37:52:1:394                      dronePositionX                                 15
   17-03-2024 17:37:52:102:69            Server performed 1 cycle                                 -
  17-03-2024 17:37:52:102:162                     keypressedValue                                 -1
  17-03-2024 17:37:52:102:195                      dronePositionY                                 15
  17-03-2024 17:37:52:102:225                      dronePositionX                                 15
  17-03-2024 17:37:52:203:102            Server performed 1 cycle                                 -
  17-03-2024 17:37:52:203:211                     keypressedValue                                 -1
  17-03-2024 17:37:52:203:245                      dronePositionY                                 15
  17-03-2024 17:37:52:203:276                      dronePositionX                                 15
  17-03-2024 17:37:52:303:707            Server performed 1 cycle                                 -
  17-03-2024 17:37:52:303:803                     keypressedValue                                 -1
  17-03-2024 17:37:52:303:837                      dronePositionY                                 15
  17-03-2024 17:37:52:303:867                      dronePositionX                                 15
  17-03-2024 17:37:52:404:707            Server performed 1 cycle                                 -
  17-03-2024 17:37:52:404:831                     keypressedValue                                 -1
  17-03-2024 17:37:52:404:866                      dronePositionY                                 15
  17-03-2024 17:37:52:404:896                      dronePositionX                                 15
   17-03-2024 17:37:52:506:71            Server performed 1 cycle                                 -
  17-03-2024 17:37:52:506:158                     keypressedValue                                 -1
  17-03-2024 17:37:52:506:191                      dronePositionY                                 15
  17-03-2024 17:37:52:506:221                      dronePositionX                                 15
   17-03-2024 17:37:52:607:21            Server performed 1 cycle                                 -
  17-03-2024 17:37:52:607:146                     keypressedValue                                 -1
  17-03-2024 17:37:52:607:196                      dronePositionY                                 15
  17-03-2024 17:37:52:607:247                      dronePositionX                                 15
   17-03-2024 17:37:52:708:58            Server performed 1 cycle                                 -
  17-03-2024 17:37:52:708:183                     keypressedValue                                 -1
  17-03-2024 17:37:52:708:218                      dronePositionY                                 15
  17-03-2024 17:37:52:708:247                      dronePositionX                                 15
  17-03-2024 17:37:52:808:921            Server performed 1 cycle                                 -
   17-03-2024 17:37:52:809:31                     keypressedValue                                 -1
   17-03-2024 17:37:52:809:64                      dronePositionY                                 15
   17-03-2024 17:37:52:809:94                      dronePositionX                                 15
  17-03-2024 17:37:52:909:640            Server performed 1 cycle                                 -
  17-03-2024 17:37:52:909:753                     keypressedValue                                 -1
  17-03-2024 17:37:52:909:787                      dronePositionY                                 15
  17-03-2024 17:37:52:909:816                      dronePositionX                                 15
   17-03-2024 17:37:53:10:638            Server performed 1 cycle                                 -
   17-03-2024 17:37:53:10:750                     keypressedValue                                 -1
   17-03-2024 17:37:53:10:796                      dronePositionY                                 15
   17-03-2024 17:37:53:10:826                      dronePositionX                                 15
   17-03-2024 17:37:53:111:41            Server performed 1 cycle                                 -
  17-03-2024 17:37:53:111:153                     keypressedValue                                 -1
  17-03-2024 17:37:53:111:187                      dronePositionY                                 15
  17-03-2024 17:37:53:111:217                      dronePositionX                                 15
  17-03-2024 17:37:53:212:133            Server performed 1 cycle                                 -
  17-03-2024 17:37:53:212:239                     keypressedValue                                 -1
  17-03-2024 17:37:53:212:273                      dronePositionY                                 15
  17-03-2024 17:37:53:212:303                      dronePositionX                                 15
  17-03-2024 17:37:53:312:897            Server performed 1 cycle                                 -
    17-03-2024 17:37:53:313:9                     keypressedValue                                 -1
   17-03-2024 17:37:53:313:42                      dronePositionY                                 15
   17-03-2024 17:37:53:313:73                      dronePositionX                                 15
  17-03-2024 17:37:53:413:722            Server performed 1 cycle                                 -
  17-03-2024 17:37:53:413:807                     keypressedValue                                 -1
  17-03-2024 17:37:53:413:853                      dronePositionY                                 15
  17-03-2024 17:37:53:413:892                      dronePositionX                                 15
  17-03-2024 17:37:53:514:634            Server performed 1 cycle                                 -
  17-03-2024 17:37:53:514:766                     keypressedValue                                 -1
  17-03-2024 17:37:53:514:801                      dronePositionY                                 15
  17-03-2024 17:37:53:514:832                      dronePositionX                                 15
  17-03-2024 17:37:53:615:280            Server performed 1 cycle                                 -
  17-03-2024 17:37:53:615:406                     keypressedValue                                 -1
  17-03-2024 17:37:53:615:441                      dronePositionY                                 15
  17-03-2024 17:37:53:615:471                      dronePositionX                                 15
  17-03-2024 17:37:53:715:931            Server performed 1 cycle                                 -
   17-03-2024 17:37:53:716:58                     keypressedValue                                 -1
   17-03-2024 17:37:53:716:94                      dronePositionY                                 15
  17-03-2024 17:37:53:716:124                      dronePositionX                                 15
  17-03-2024 17:37:53:817:272            Server performed 1 cycle                                 -
  17-03-2024 17:37:53:817:403                     keypressedValue                                 -1
  17-03-2024 17:37:53:817:438                      dronePositionY                                 15
  17-03-2024 17:37:53:817:468                      dronePositionX                                 15
   17-03-2024 17:37:53:918:66            Server performed 1 cycle                                 -
  17-03-2024 17:37:53:918:192                     keypressedValue                                 -1
  17-03-2024 17:37:53:918:227                      dronePositionY                                 15
  17-03-2024 17:37:53:918:257                      dronePositionX                                 15
   17-03-2024 17:37:54:18:541            Server performed 1 cycle                                 -
   17-03-2024 17:37:54:18:663                     keypressedValue                                 -1
   17-03-2024 17:37:54:18:713                      dronePositionY                                 15
   17-03-2024 17:37:54:18:746                      dronePositionX                                 15
  17-03-2024 17:37:54:119:258            Server performed 1 cycle                                 -
  17-03-2024 17:37:54:119:380                     keypressedValue                                 -1
  17-03-2024 17:37:54:119:414                      dronePositionY                                 15
  17-03-2024 17:37:54:119:444                      dronePositionX                                 15
  17-03-2024 17:37:54:219:829            Server performed 1 cycle                                 -
  17-03-2024 17:37:54:219:942                     keypressedValue                                 -1
  17-03-2024 17:37:54:219:977                      dronePositionY                                 15
    17-03-2024 17:37:54:220:6                      dronePositionX                                 15
  17-03-2024 17:37:54:320:255            Server performed 1 cycle                                 -
  17-03-2024 17:37:54:320:379                     keypressedValue                                 -1
  17-03-2024 17:37:54:320:414                      dronePositionY                                 15
  17-03-2024 17:37:54:320:443                      dronePositionX                                 15
  17-03-2024 17:37:54:421:305            Server performed 1 cycle                                 -
  17-03-2024 17:37:54:421:422                     keypressedValue                                 -1
  17-03-2024 17:37:54:421:457                      dronePositionY                                 15
  17-03-2024 17:37:54:421:487                      dronePositionX                                 15
  17-03-2024 17:37:54:521:830            Server performed 1 cycle                                 -
  17-03-2024 17:37:54:521:981                     keypressedValue                                 -1
   17-03-2024 17:37:54:522:17                      dronePositionY                                 15
   17-03-2024 17:37:54:522:47                      dronePositionX                                 15
  17-03-2024 17:37:54:623:166            Server performed 1 cycle                                 -
  17-03-2024 17:37:54:623:287                     keypressedValue                                108
  17-03-2024 17:37:54:623:321                      dronePositionY                                 15
  17-03-2024 17:37:54:623:352                      dronePositionX                                 15
  17-03-2024 17:37:54:646:843                    Received SIGTERM                                 -
  17-03-2024 17:37:54:724:460            Server performed 1 cycle                                 -
  17-03-2024 17:37:54:724:612                     keypressedValue                                108
  17-03-2024 17:37:54:724:803                      dronePositionY                                 15
  17-03-2024 17:37:54:724:858                      dronePositionX                                 15
  17-03-2024 17:37:54:724:923         Closing all links and pipes                                 -
  17-03-2024 17:37:54:724:964                        STOP message                               STOP
   17-03-2024 17:37:54:725:62                   Sent STOP message                                 -
  17-03-2024 17:37:58:890:895             Error: Target STOP echo           Connection reset by peer
  17-03-2024 17:37:58:891:258                        STOP message                               STOP
  17-03-2024 17:37:58:891:355                   Sent STOP message                                 -
  17-03-2024 17:37:58:892:863           Error: Obstacle STOP echo           Connection reset by peer
   17-03-2024 17:37:58:893:22                Closed server_socket                                 -
   17-03-2024 17:37:58:893:93                       Closed target                                 -
  17-03-2024 17:37:58:893:147                     Closed obstacle                                 -
  17-03-2024 17:37:58:893:212               Closed watch2serverfd                                 -
  17-03-2024 17:37:58:893:288               Closed server2watchfd                                 -
  17-03-2024 17:37:58:893:337               Closed UI2server_read                                 -
  17-03-2024 17:37:58:893:415              Closed server2UI_write                                 -
  17-03-2024 17:37:58:893:458            Closed drone2server_read                                 -
  17-03-2024 17:37:58:893:507           Closed server2drone_write                                 -
  17-03-2024 17:37:58:893:551                       Closed UI_ack                                 -
  17-03-2024 17:37:58:893:595                    Closed drone_ack                                 -
  17-03-2024 17:37:58:893:638             Closed server2UItargetY                                 -
  17-03-2024 17:37:58:893:679             Closed server2UItargetX                                 -
  17-03-2024 17:37:58:893:720          Closed server2UIobstaclesY                                 -
  17-03-2024 17:37:58:893:759          Closed server2UIobstaclesX                                 -
  17-03-2024 17:37:58:893:800       Closed server2droneobstaclesY                                 -
  17-03-2024 17:37:58:893:844       Closed server2droneobstaclesX                                 -
  17-03-2024 17:37:58:893:892                     Killing process                                 -
